Código	Nome da Propriedade	Código SIGEF/SNCI	Município	Área_ha	Codigo Único	Lat	Lon
FRP1916	FAZENDA HIGAKI III - LOTE 24	0000600713744	Formosa do Rio Preto	1763,2	0000600713744	-11,321741	-46,087854
FRP1917	FAZENDA CANINDE III E VITORIA III	9511531176763	Formosa do Rio Preto	400,2	9511531176763	-11,322722	-45,100621
FRP1918	FAZENDA PIROMBU IV	0000606214897	Formosa do Rio Preto	520,3	0000606214897	-11,322921	-45,765408
FRP1919	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	157,8	9060850076095C	-11,323135	-46,215820
FRP1920	FAZENDA PIROMBU V	9500413932152	Formosa do Rio Preto	496,8	9500413932152	-11,323939	-45,777517
FRP1921	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	847,2	9060850076095D	-11,324277	-46,172838
FRP1922	FAZENDA TANGARÁ I	0000511622808	Formosa do Rio Preto	327,2	0000511622808B	-11,324378	-45,695651
FRP1923	FAZENDA AURORA	0000600646702	Formosa do Rio Preto	7227,0	0000600646702A	-11,324495	-46,387921
FRP1924	FAZENDA AURORA	0000600646702	Formosa do Rio Preto	7227,0	0000600646702B	-11,324495	-46,387921
FRP1925	FAZENDA MONTANA LOTE 45A E OUTROS	9014580207700	Formosa do Rio Preto	806,7	9014580207700G	-11,324927	-46,056249
FRP1926	FAZENDA SANTA CLARA	3010860013505	Formosa do Rio Preto	708,7	3010860013505D	-11,325478	-45,302899
FRP1927	FAZENDA PIROMBU VI	9500413932829	Formosa do Rio Preto	352,8	9500413932829	-11,325520	-45,788404
FRP1928	FAZENDA VALE DA ESPERANÇA	9510306836472	Formosa do Rio Preto	576,5	9510306836472	-11,325708	-45,033480
FRP1929	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	950,8	3010860067001A	-11,325791	-45,211194
FRP1930	FAZENDA IGLESIAS, PETROLINA I E II	9500504130113	Formosa do Rio Preto	3345,9	9500504130113	-11,326065	-45,468395
FRP1931	GLEBA DA FAZENDA SANTA MARIA	9502387790088	Formosa do Rio Preto	245,9	9502387790088	-11,327079	-46,565577
FRP1932	FAZENDA TOLEDO II	9999205584862	Formosa do Rio Preto	145,7	9999205584862	-11,327122	-45,862909
FRP1933	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	751,1	9060850076095E	-11,327527	-46,130815
FRP1934	FAZENDA HIPER I	9501304527341	Formosa do Rio Preto	301,3	9501304527341	-11,329532	-45,796069
FRP1935	FAZENDA UNIVERSO XIII	9500337030527	Formosa do Rio Preto	937,5	9500337030527A	-11,330272	-45,397330
FRP1936	FAZENDA CANINDE III E VITORIA III	9511455600909	Formosa do Rio Preto	304,2	9511455600909	-11,330356	-45,102101
FRP1937	FAZENDA DESPERTAR E LOTES	0000600653318	Formosa do Rio Preto	390,3	0000600653318	-11,330716	-46,257104
FRP1938	FAZENDA ESTRONDO - GLEBA D	0000600687999	Formosa do Rio Preto	810,2	0000600687999B	-11,330760	-46,324800
FRP1939	FAZENDA OURO VERDE	9500686191910	Formosa do Rio Preto	300,2	9500686191910A	-11,330916	-45,530155
FRP1940	FAZENDA CEU AZUL E OUTRA	3010860157175	Formosa do Rio Preto	1106,0	3010860157175	-11,331060	-45,620795
FRP1941	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	149,8	9060850076095F	-11,331786	-46,224648
FRP1942	FAZENDA HIPER II	9501305545530	Formosa do Rio Preto	301,6	9501305545530	-11,332584	-45,803908
FRP1943	FAZENDA MISSISSIPI LOTES 33A1, 33B1, 34A1 E 34B1	0000600656503	Formosa do Rio Preto	789,0	0000600656503	-11,332802	-46,356711
FRP1944	FAZENDA ALVORADA	9500419977069	Formosa do Rio Preto	843,3	9500419977069	-11,334044	-45,570456
FRP1945	FAZENDA CANADA LOTES 28A1, 28B1, 29A1 E 29B1	0000600652184	Formosa do Rio Preto	869,7	0000600652184	-11,334540	-46,276406
FRP1946	FAZENDA SÃO FRANCISCO	0000517382639	Formosa do Rio Preto	198,5	0000517382639	-11,334797	-45,810842
FRP1947	FAZENDA  SANTA TEREZINHA	9510304284006	Formosa do Rio Preto	742,0	9510304284006	-11,335046	-45,047552
FRP1948	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	940,1	3010860067001B	-11,335156	-45,189235
FRP1949	FAZENDA JATOBÁ	9500921969673	Formosa do Rio Preto	155,4	9500921969673	-11,335504	-46,562618
FRP1950	FAZENDA ESPLENDOR	0000511622727	Formosa do Rio Preto	1151,3	0000511622727	-11,336134	-45,705051
FRP1951	FAZENDA TOLEDO I - GLEBA 01 E FAZENDA TOLEDO I - GLEBA 02	3010860171402	Formosa do Rio Preto	100,3	3010860171402A	-11,336918	-45,839053
FRP1952	FAZENDA SÃO FRANCISCO	0000516301287	Formosa do Rio Preto	301,2	0000516301287	-11,337452	-45,817633
FRP1953	FAZENDA CANINDÉ I, II, III E IV	3010860000195	Formosa do Rio Preto	549,8	3010860000195D	-11,337921	-45,104909
FRP1954	FAZENDA NOVA ESPERANÇA	3010860143620	Formosa do Rio Preto	999,8	3010860143620	-11,338615	-45,657145
FRP1955	FAZENDA NOVA INVERNADA III	9500330749771	Formosa do Rio Preto	1214,5	9500330749771	-11,339271	-45,002144
FRP1956	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	170,3	9060850076095G	-11,339681	-46,232573
FRP1957	FAZENDA CARVALHO I E II	0000199310470	Formosa do Rio Preto	524,2	0000199310470	-11,340453	-45,828425
FRP1958	FAZENDA DESPERTAR E LOTES	0000519809869	Formosa do Rio Preto	1417,1	0000519809869	-11,340876	-46,307174
FRP1959	FAZENDA UNIVERSO XII	0000198534706	Formosa do Rio Preto	368,2	0000198534706	-11,341960	-45,512391
FRP1960	FAZENDA MONTANA LOTE 45A E OUTROS	9014580207700	Formosa do Rio Preto	939,1	9014580207700H	-11,341991	-46,008760
FRP1961	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	1024,7	9060850076095H	-11,342443	-46,173157
FRP1962	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	734,3	9060850076095I	-11,343616	-46,145841
FRP1963	FAZENDA SÃO PEDRO	9500173501841	Formosa do Rio Preto	135,3	9500173501841A	-11,344123	-45,729516
FRP1964	FAZENDA ESPERANÇA	9500332891915	Formosa do Rio Preto	200,1	9500332891915	-11,344275	-45,584999
FRP1965	FAZENDA SANTO ANTONIO	2460261224672	Formosa do Rio Preto	2966,0	2460261224672	-11,344662	-45,139330
FRP1966	FAZENDA PIRATINI III	3010860099892	Formosa do Rio Preto	709,2	3010860099892A	-11,344984	-45,467431
FRP1967	FAZENDA SANTA CLARA	9500925604211	Formosa do Rio Preto	50,0	9500925604211	-11,346467	-46,573809
FRP1968	FAZENDA INDIANA LOTES 20A1 E 20B1	0000600643002	Formosa do Rio Preto	402,0	0000600643002	-11,347802	-46,351912
FRP1969	FAZENDA UNIVERSO XI	0000198535346	Formosa do Rio Preto	209,1	0000198535346	-11,348754	-45,518604
FRP1970	FAZENDA TAIM - LOTES 21A1 E 21B1	0000600643193	Formosa do Rio Preto	505,6	0000600643193	-11,349070	-46,335212
FRP1971	FAZENDA SÃO CARLOS	3010860091212	Formosa do Rio Preto	199,9	3010860091212	-11,349206	-45,590216
FRP1972	FAZENDA SANTA CLARA	3010860026313	Formosa do Rio Preto	5265,8	3010860026313	-11,349670	-45,264730
FRP1973	FAZENDA SAO FRANCISCO II A	9500337540215	Formosa do Rio Preto	306,9	9500337540215	-11,349686	-45,856979
FRP1974	FAZENDA DOMINUS	3010860114360	Formosa do Rio Preto	245,9	3010860114360	-11,350464	-45,687718
FRP1975	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	1059,8	9060850076095J	-11,350819	-46,180950
FRP1976	FAZENDA OURO VERDE	9500686191910	Formosa do Rio Preto	550,4	9500686191910B	-11,351101	-45,565151
FRP1977	FAZENDA SÃO FRANCISCO II B	9500253583555	Formosa do Rio Preto	165,8	9500253583555	-11,351251	-45,862321
FRP1978	FAZENDA MARIALVA	3010860156950	Formosa do Rio Preto	605,5	3010860156950	-11,352127	-45,625906
FRP1979	FAZENDA UNIVERSO IX	0000198535001	Formosa do Rio Preto	219,6	0000198535001	-11,352210	-45,525103
FRP1980	FAZENDA SÃO PEDRO I E II	9501067458399	Formosa do Rio Preto	1179,8	9501067458399	-11,352702	-45,763027
FRP1981	FAZENDA PIRATINI III	3010860099892	Formosa do Rio Preto	556,2	3010860099892B	-11,352739	-45,472761
FRP1982	FAZENDA UNIVERSO IV	0000198533211	Formosa do Rio Preto	366,6	0000198533211A	-11,352823	-45,546324
FRP1983	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	70,4	3010860067001C	-11,353444	-45,133877
FRP1984	FAZENDA BELA VISTA	2640830165602	Formosa do Rio Preto	244,1	2640830165602	-11,354195	-45,596058
FRP1985	FAZENDA MISSISSIPI	0000600656171	Formosa do Rio Preto	226,1	0000600656171A	-11,355122	-46,263147
FRP1986	FAZENDA PIRATINI	9999461776108	Formosa do Rio Preto	628,0	9999461776108A	-11,355662	-45,433982
FRP1987	FAZENDA PONTA DA SERRA	3210280082908	Formosa do Rio Preto	3968,6	3210280082908	-11,355967	-45,333598
FRP1988	FAZENDA SÃO PEDRO	9500173501841	Formosa do Rio Preto	744,3	9500173501841B	-11,356374	-45,719264
FRP1989	FAZENDA UNIVERSO IV	0000198533211	Formosa do Rio Preto	333,2	0000198533211B	-11,358193	-45,532846
FRP1990	FAZENDA UNIVERSO V	0000198534102	Formosa do Rio Preto	164,5	0000198534102A	-11,358235	-45,561262
FRP1991	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	1095,6	9060850076095K	-11,359006	-46,188702
FRP1992	FAZENDA SELVA DE PEDRA II	9500337534401	Formosa do Rio Preto	721,2	9500337534401	-11,359978	-45,790613
FRP1993	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	950,8	3010860067001D	-11,360100	-45,201155
FRP1994	FAZENDA UNIVERSO XIII-B	9501304273498	Formosa do Rio Preto	269,4	9501304273498	-11,360191	-45,397109
FRP1995	FAZENDA UNIVERSO XIX	9501812843518	Formosa do Rio Preto	491,9	9501812843518	-11,360837	-45,365638
FRP1996	PROJETO AGRÍCOLA ESTRONDO - GLEBA M	3010350104646	Formosa do Rio Preto	4676,9	3010350104646A	-11,360877	-46,038600
FRP1997	FAZENDA UNIVERSO XV	9500337030446	Formosa do Rio Preto	500,6	9500337030446	-11,361029	-45,357684
FRP1998	FAZENDA UNIVERSO XIII-A	9500337031507	Formosa do Rio Preto	502,4	9500337031507	-11,361519	-45,382536
FRP1999	FAZENDA BOQUEIRÃO	9500413889125	Formosa do Rio Preto	427,3	9500413889125A	-11,361566	-45,072835
FRP2000	FAZENDA UNIVERSO XIV-A	9500337030365	Formosa do Rio Preto	499,7	9500337030365	-11,361661	-45,373683
FRP2001	FAZENDA FLÓRIDA	0000600644246	Formosa do Rio Preto	454,2	0000600644246	-11,362006	-46,317678
FRP2002	FAZENDA ESTRONDO - LOTES 22A/24A E 20A/22	0000600693026	Formosa do Rio Preto	2069,7	0000600693026	-11,362021	-46,094530
FRP2003	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	880,8	3010860067001E	-11,362327	-45,163858
FRP2004	FAZENDA PIRATINI III	3010860099892	Formosa do Rio Preto	691,2	3010860099892C	-11,362849	-45,479320
FRP2005	FAZENDA MISSISSIPI	0000600656171	Formosa do Rio Preto	295,0	0000600656171B	-11,364149	-46,256695
FRP2006	FAZENDA UNIVERSO V	0000198534102	Formosa do Rio Preto	135,6	0000198534102B	-11,365213	-45,550249
FRP2007	FAZENDA SÃO JORGE	9999628971838	Formosa do Rio Preto	30,0	9999628971838A	-11,365455	-45,589804
FRP2008	FAZENDA PIRATINI II	9999461776108	Formosa do Rio Preto	970,7	9999461776108B	-11,365878	-45,433615
FRP2009	FAZENDA UNIVERSO III	0000198535931	Formosa do Rio Preto	180,0	0000198535931A	-11,366170	-45,572919
FRP2010	FAZ. CALIFORNIA-LOTES 7B,9A,9B,11A,11B,12A E 12B	0000600647008	Formosa do Rio Preto	5557,9	0000600647008	-11,366250	-46,479487
FRP2011	FAZENDA ALTO ALEGRE I  PARTE 01	9250630079275	Formosa do Rio Preto	331,4	9250630079275A	-11,366356	-46,545304
FRP2012	FAZENDA BANANAL	3010860143549	Formosa do Rio Preto	995,1	3010860143549	-11,366525	-45,650537
FRP2013	FAZENDA COURO	9999629251014	Formosa do Rio Preto	633,6	9999629251014	-11,366775	-45,090725
FRP2014	FAZENDA COURO, FAZENDA VALE DO COURO, FAZENDA NOVA VITORIA II, FAZENDA NOVA VITORIA III, FAZENDA NOVA VITORIA I- GLEBA 01, FAZENDA NOVA VITORIA I- GLEBA 02	3010860067001	Formosa do Rio Preto	950,8	3010860067001F	-11,367505	-45,223214
FRP2015	FAZENDA AUSTRÁLIA	9060850076095	Formosa do Rio Preto	1053,4	9060850076095L	-11,367525	-46,196064
FRP2016	FAZENDA UNIÃO	0000191490800	Formosa do Rio Preto	250,6	0000191490800	-11,369355	-45,813471
FRP2017	FAZENDA TOLEDO I	3010860171402	Formosa do Rio Preto	490,1	3010860171402B	-11,369583	-45,826641
FRP2018	FAZENDA TOLEDO II	0000278396711	Formosa do Rio Preto	490,6	0000278396711	-11,370290	-45,831035
FRP2019	FAZENDA UNIVERSO X	198533807	Formosa do Rio Preto	366,7	198533807	-11,370792	-45,504674
FRP2020	FAZENDA VEREDA	3010860140957	Formosa do Rio Preto	253,3	3010860140957	-11,370801	-45,820127
FRP2021	FAZENDA LOTE 11 - PARTE	3010860146211	Formosa do Rio Preto	2073,7	3010860146211	-11,370901	-46,221666
FRP2022	FAZENDA UNIVERSO XVI	9500337030527	Formosa do Rio Preto	515,7	9500337030527B	-11,371620	-45,399680
FRP2023	FAZENDA TOLEDO III	0000278396398	Formosa do Rio Preto	490,6	0000278396398	-11,371911	-45,835145
FRP2024	FAZENDA TIMBIRAS	9500173501507	Formosa do Rio Preto	468,5	9500173501507A	-11,372539	-45,743679
FRP2025	FAZENDA INDIANA LOTES 19A1 E 19B1	0000600642545	Formosa do Rio Preto	496,4	0000600642545	-11,373219	-46,337544
FRP2026	FAZENDA IRMÃOS FERREIRA	9500689212110	Formosa do Rio Preto	767,2	9500689212110	-11,373618	-45,840559
FRP2027	FAZENDA UNIVERSO VII	0000198535699	Formosa do Rio Preto	270,9	0000198535699	-11,374020	-45,532427
FRP2028	FAZENDA UNIVERSO III	0000198535931	Formosa do Rio Preto	519,1	0000198535931B	-11,374467	-45,555955
FRP2029	PROJETO AGRÍCOLA ESTRONDO - GLEBA E	0000600687808	Formosa do Rio Preto	2405,6	0000600687808	-11,374566	-46,315145
FRP2030	FAZENDA PIRATINI	9999461776108	Formosa do Rio Preto	236,5	9999461776108C	-11,375429	-45,466276
FRP2031	FAZENDA UBIRATÃ	3010860120760	Formosa do Rio Preto	743,9	3010860120760	-11,375528	-45,598341
FRP2032	FAZENDA UNIVERSO VIII	198533564	Formosa do Rio Preto	495,6	198533564	-11,375774	-45,515386
FRP2033	FAZENDA MISSISSIPI	0000600656171	Formosa do Rio Preto	469,3	0000600656171C	-11,375798	-46,247541
FRP2034	FAZENDA PRIMAVERA I	0000517374024	Formosa do Rio Preto	646,3	0000517374024	-11,376650	-45,858192
FRP2035	FAZENDA TIMBIRAS	9500173501507	Formosa do Rio Preto	410,1	9500173501507B	-11,376747	-45,734049
FRP2036	FAZENDA ESPIRITO SANTO	9510305876560	Formosa do Rio Preto	841,1	9510305876560	-11,377649	-45,997524
FRP2037	FAZENDA KARIBE I E II	0000517373567	Formosa do Rio Preto	602,8	0000517373567	-11,377841	-45,863328
FRP2038	FAZENDA TOLEDO I - GLEBA 01 E FAZENDA TOLEDO I - GLEBA 02	3010860171402	Formosa do Rio Preto	389,8	3010860171402C	-11,377987	-45,823449
FRP2039	FAZENDA SÃO BENTO	9510487826619	Formosa do Rio Preto	500,3	9510487826619A	-11,378216	-45,755379
FRP2040	FAZENDA COURO I	0000431575388	Formosa do Rio Preto	307,6	0000431575388	-11,378633	-45,192600
FRP2041	FAZENDA SAPÉ	9510057408619	Formosa do Rio Preto	1058,7	9510057408619	-11,378770	-45,285191
FRP2042	FAZENDA TRICOLOR	9500763682027	Formosa do Rio Preto	639,3	9500763682027	-11,379538	-45,868208
FRP2043	FAZENDA FRANCIOSI I	9501068354201	Formosa do Rio Preto	319,4	9501068354201	-11,380613	-45,872040
FRP2044	FAZENDA TAIM LOTES 17A1, 17B1, 18A1 E 18B1	0000600642464	Formosa do Rio Preto	894,9	0000600642464	-11,380784	-46,361086
FRP2045	FAZENDA FRANCIOSI II	0000436506686	Formosa do Rio Preto	314,1	0000436506686	-11,381128	-45,874626
FRP2046	FAZENDA SANTA RITA	9500689212200	Formosa do Rio Preto	489,8	9500689212200	-11,381342	-45,795685
FRP2047	FAZENDA LOTES 18 A1 E OUTROS	0000600641140	Formosa do Rio Preto	1673,0	0000600641140	-11,382106	-46,098120
FRP2048	FAZENDA SÃO JUDAS TADEU III	3010860173022	Formosa do Rio Preto	650,5	3010860173022A	-11,382192	-45,495240
FRP2049	FAZENDA SÃO BERNARDO	9501067824247	Formosa do Rio Preto	506,0	9501067824247	-11,382429	-45,801758
